coord,sciname,tile,label
"[2.44, 248.13333333333333]",Neisseriaceae,0,1
"[6.495575221238938, 595.8318584070796]",Capnocytophaga,0,2
"[2.703030303030303, 661.5939393939394]",Pasteurellaceae,0,4
"[4.752808988764045, 866.0337078651686]",Capnocytophaga,0,6
"[3.306451612903226, 884.0]",Rothia,0,7
"[9.352941176470589, 990.6647058823529]",Neisseriaceae,0,8
"[3.9491525423728815, 1025.8813559322034]",Capnocytophaga,0,9
"[10.074468085106384, 1086.3563829787233]",Rothia,0,10
"[2.7252747252747254, 1105.7802197802198]",Rothia,0,11
"[4.168674698795181, 1125.44578313253]",Rothia,0,12
"[8.128378378378379, 1141.0067567567567]",Rothia,0,13
"[4.739583333333333, 1222.65625]",Rothia,0,15
"[4.956521739130435, 1242.3565217391304]",Capnocytophaga,0,16
"[4.3125, 1259.3333333333333]",Capnocytophaga,0,17
"[4.2631578947368425, 1331.6140350877192]",Gemella,0,19
"[6.945054945054945, 1416.8186813186812]",Leptotrichia,0,20
"[4.939024390243903, 1471.0487804878048]",Actinomyces,0,23
"[4.582089552238806, 1503.7313432835822]",Neisseriaceae,0,24
"[5.82258064516129, 1643.3870967741937]",Gemella,0,25
"[1.8823529411764706, 1663.0392156862745]",Gemella,0,26
"[6.264705882352941, 1683.3725490196077]",Gemella,0,27
"[7.701030927835052, 1772.298969072165]",Capnocytophaga,0,28
"[5.540816326530612, 1814.7244897959183]",Pasteurellaceae,0,30
"[7.588235294117647, 1453.1666666666667]",Campylobacter,0,32
"[12.025210084033613, 680.8067226890756]",Pasteurellaceae,0,33
"[8.363636363636363, 1009.5757575757576]",Neisseriaceae,0,34
"[11.403726708074535, 1164.4347826086957]",Capnocytophaga,0,35
"[10.803149606299213, 1195.0472440944882]",Rothia,0,36
"[7.564516129032258, 566.3870967741935]",Capnocytophaga,0,37
"[9.21951219512195, 579.3170731707318]",Pasteurellaceae,0,38
"[7.648148148148148, 1541.962962962963]",Streptococcus,0,39
"[9.488095238095237, 547.6071428571429]",Pasteurellaceae,0,40
"[8.58, 850.48]",Leptotrichia,0,41
"[9.623376623376624, 1047.2727272727273]",Capnocytophaga,0,42
"[9.166666666666666, 1391.013888888889]",Actinomyces,0,43
"[11.208333333333334, 1710.8958333333333]",Gemella,0,44
"[12.729032258064516, 1731.967741935484]",Gemella,0,45
"[11.258333333333333, 816.325]",Campylobacter,0,46
"[15.968553459119496, 1295.2389937106918]",Treponema,0,47
"[10.537735849056604, 1785.377358490566]",Pasteurellaceae,0,48
"[12.204819277108435, 1058.3493975903614]",Rothia,0,49
"[11.11111111111111, 1435.7777777777778]",Campylobacter,0,50
"[12.36, 1905.82]",Neisseriaceae,0,51
"[13.744186046511627, 1492.093023255814]",Campylobacter,0,53
"[14.435897435897436, 1568.4423076923076]",Lautropia,0,54
"[12.846153846153847, 1586.6813186813188]",Neisseriaceae,0,55
"[13.386138613861386, 835.2376237623762]",Campylobacter,0,56
"[13.0875, 1310.4]",Veillonella,0,57
"[13.670731707317072, 1516.6463414634147]",Neisseriaceae,0,58
"[13.971014492753623, 1551.304347826087]",Neisseriaceae,0,59
"[13.654320987654321, 1614.641975308642]",Neisseriaceae,0,60
"[15.59016393442623, 1030.4016393442623]",Rothia,0,61
"[14.035714285714286, 1352.6309523809523]",Pasteurellaceae,0,62
"[15.08860759493671, 1658.1898734177216]",Gemella,0,63
"[15.394366197183098, 557.0985915492957]",Pasteurellaceae,0,64
"[15.817204301075268, 1697.763440860215]",Gemella,0,65
"[16.66176470588235, 1803.4411764705883]",Neisseriaceae,0,66
"[14.724137931034482, 1833.103448275862]",Pasteurellaceae,0,67
"[27.09811320754717, 1209.9735849056603]",Rothia,0,68
"[17.012345679012345, 1404.1358024691358]",Capnocytophaga,0,69
"[18.104166666666668, 1113.28125]",Rothia,0,70
"[17.955414012738853, 1374.9808917197452]",Streptococcus,0,71
"[17.131147540983605, 1674.4426229508197]",Neisseriaceae,0,72
"[20.296703296703296, 1748.4505494505495]",Gemella,0,73
"[21.725490196078432, 1855.0]",Neisseriaceae,0,74
"[20.478991596638654, 1272.9579831932774]",Capnocytophaga,0,75
"[21.38, 1527.1733333333334]",Pasteurellaceae,0,76
"[20.03105590062112, 1334.527950310559]",Veillonella,0,77
"[18.917355371900825, 1473.388429752066]",Campylobacter,0,78
"[19.41176470588235, 850.4705882352941]",Campylobacter,0,80
"[20.620689655172413, 1181.7816091954023]",Rothia,0,81
"[23.6484375, 981.0390625]",Pasteurellaceae,0,82
"[24.46, 1229.91]",Capnocytophaga,0,84
"[23.725609756097562, 1251.1341463414635]",Corynebacterium,0,85
"[22.74074074074074, 1627.4259259259259]",Neisseriaceae,0,86
"[23.158536585365855, 1125.6829268292684]",Rothia,0,88
"[24.597826086956523, 1398.2282608695652]",Pasteurellaceae,0,89
"[22.8135593220339, 262.8305084745763]",Capnocytophaga,0,90
"[32.57587548638132, 540.4202334630351]",Capnocytophaga,0,91
"[25.32323232323232, 584.2323232323232]",Rothia,0,92
"[22.823529411764707, 1642.3333333333333]",Neisseriaceae,0,94
"[24.89156626506024, 643.4216867469879]",Capnocytophaga,0,97
"[27.658823529411766, 836.0941176470589]",Campylobacter,0,98
"[25.397727272727273, 1063.9318181818182]",Neisseriaceae,0,99
"[23.54237288135593, 1150.7288135593221]",Rothia,0,100
"[26.246445497630333, 1429.9905213270142]",Leptotrichia,0,101
"[34.28426395939086, 1537.5888324873097]",Neisseriaceae,0,102
"[25.92207792207792, 215.96103896103895]",Campylobacter,0,103
"[26.16216216216216, 822.9324324324324]",Campylobacter,0,105
"[25.285714285714285, 925.2197802197802]",Pasteurellaceae,0,106
"[29.233695652173914, 1083.5978260869565]",Pasteurellaceae,0,107
"[31.846994535519126, 1314.1584699453551]",Veillonella,0,108
"[28.569948186528496, 1781.860103626943]",Neisseriaceae,0,109
"[27.4, 1359.3538461538462]",Neisseriaceae,0,110
"[28.406779661016948, 1726.4915254237287]",Gemella,0,111
"[36.38565022421525, 1116.6905829596412]",Rothia,0,113
"[28.76, 1499.93]",Treponema,0,115
"[28.759493670886076, 1601.9493670886077]",Neisseriaceae,0,116
"[26.772727272727273, 1657.6060606060605]",Neisseriaceae,0,117
"[28.027272727272727, 1679.9]",Neisseriaceae,0,118
"[27.955882352941178, 952.1470588235294]",Rothia,0,120
"[30.26060606060606, 1584.909090909091]",Neisseriaceae,0,122
"[29.2, 1613.2]",Neisseriaceae,0,123
"[33.98039215686274, 1047.0392156862745]",Neisseriaceae,0,124
"[32.358108108108105, 1458.4797297297298]",Campylobacter,0,125
"[33.563025210084035, 1030.5210084033613]",Rothia,0,127
"[30.930555555555557, 1172.8333333333333]",Rothia,0,128
"[34.604395604395606, 874.1098901098901]",Actinomyces,0,130
"[35.41129032258065, 1191.3629032258063]",Capnocytophaga,0,131
"[33.824742268041234, 1410.659793814433]",Capnocytophaga,0,132
"[34.032786885245905, 1484.360655737705]",Actinomyces,0,133
"[34.70967741935484, 934.3225806451613]",Capnocytophaga,0,134
"[34.19230769230769, 1161.3461538461538]",Rothia,0,135
"[32.81666666666667, 1331.1166666666666]",Rothia,0,136
"[33.509803921568626, 1711.8921568627452]",Gemella,0,137
"[35.898148148148145, 1755.0833333333333]",Treponema,0,138
"[35.656716417910445, 1802.6119402985075]",Pasteurellaceae,0,139
"[37.11827956989247, 972.5806451612904]",Pasteurellaceae,0,140
"[41.13461538461539, 1230.9102564102564]",Rothia,0,141
"[38.24778761061947, 1292.7699115044247]",Rothia,0,142
"[33.96774193548387, 1382.731182795699]",Streptococcus,0,143
"[38.63333333333333, 1738.2583333333334]",Gemella,0,144
"[38.5, 1473.1785714285713]",Fusobacterium,0,146
"[36.310679611650485, 1555.7378640776699]",Neisseriaceae,0,147
"[35.09803921568628, 1568.5686274509803]",Lautropia,0,148
"[37.6953642384106, 798.8344370860927]",Leptotrichia,0,149
"[41.2828947368421, 1145.532894736842]",Rothia,0,151
"[38.135802469135804, 1360.1234567901236]",Rothia,0,152
