coord,sciname,tile,label
"(7.416666666666667, 104.19166666666666)",Capnocytophaga,0,1
"(6.594936708860759, 178.39240506329114)",Streptococcus,0,2
"(3.4074074074074074, 208.90740740740742)",Leptotrichia,0,3
"(4.2125, 338.25)",Prevotella,0,4
"(3.2162162162162162, 359.6621621621622)",Rothia,0,5
"(3.349514563106796, 458.94174757281553)",Prevotella,0,7
"(12.353211009174313, 485.61009174311926)",Fusobacterium,0,8
"(2.9166666666666665, 599.7638888888889)",Rothia,0,9
"(3.897727272727273, 619.9772727272727)",Prevotella,0,10
"(2.493333333333333, 675.2533333333333)",Porphyromonas,0,11
"(3.441860465116279, 1699.8023255813953)",Rothia,0,12
"(2.6346153846153846, 1717.0961538461538)",Fusobacterium,0,13
"(20.769607843137255, 1798.6176470588234)",Capnocytophaga,0,14
"(3.9014084507042255, 1821.6338028169014)",Capnocytophaga,0,15
"(2.549019607843137, 1912.078431372549)",Fusobacterium,0,16
"(11.772277227722773, 1944.618811881188)",Prevotella,0,17
"(7.528169014084507, 1961.6690140845071)",Capnocytophaga,0,18
"(5.147540983606557, 1990.4590163934427)",Fusobacterium,0,19
"(6.421052631578948, 138.43859649122808)",Leptotrichia,0,20
"(6.065573770491803, 526.8032786885246)",Rothia,0,21
"(11.8, 1876.3538461538462)",Rothia,0,22
"(10.053097345132743, 1899.3628318584072)",Rothia,0,23
"(8.289156626506024, 217.93975903614458)",Leptotrichia,0,25
"(9.787037037037036, 236.22222222222223)",Lautropia,0,26
"(13.833333333333334, 295.820987654321)",Prevotella,0,27
"(8.082191780821917, 443.1232876712329)",Prevotella,0,28
"(11.766129032258064, 578.5967741935484)",Fusobacterium,0,29
"(10.131313131313131, 1741.4242424242425)",Campylobacter,0,30
"(17.325, 1810.7416666666666)",Capnocytophaga,0,31
"(11.439024390243903, 499.9024390243902)",Rothia,0,32
"(12.1, 1835.1818181818182)",Leptotrichia,0,33
"(12.71951219512195, 388.5609756097561)",Prevotella,0,34
"(11.576271186440678, 271.23728813559325)",Rothia,0,36
"(16.158620689655173, 1761.2)",Fusobacterium,0,37
"(13.61038961038961, 1861.8831168831168)",Capnocytophaga,0,38
"(13.4125, 150.2375)",Lautropia,0,40
"(12.11111111111111, 162.93650793650792)",Lautropia,0,41
"(14.303921568627452, 322.4313725490196)",Leptotrichia,0,42
"(15.16326530612245, 351.48979591836735)",Prevotella,0,43
"(13.493333333333334, 417.73333333333335)",Prevotella,0,44
"(13.827956989247312, 646.5376344086021)",Prevotella,0,45
"(12.953846153846154, 1917.4307692307693)",TM7,0,46
"(15.254237288135593, 49.559322033898304)",Capnocytophaga,0,47
"(17.71900826446281, 118.02479338842976)",Leptotrichia,0,48
"(14.26923076923077, 254.67948717948718)",Lautropia,0,49
"(15.691358024691358, 514.0987654320987)",Rothia,0,50
"(15.184782608695652, 633.054347826087)",Prevotella,0,51
"(14.659090909090908, 663.2954545454545)",Rothia,0,52
"(18.557377049180328, 471.2950819672131)",Prevotella,0,54
"(16.464788732394368, 536.9577464788732)",Prevotella,0,55
"(19.99390243902439, 614.1585365853658)",Fusobacterium,0,56
"(16.793650793650794, 75.76190476190476)",Streptococcus,0,57
"(18.925233644859812, 372.7196261682243)",Lautropia,0,58
"(15.403225806451612, 597.8870967741935)",Fusobacterium,0,59
"(16.491803278688526, 1727.2295081967213)",TM7,0,60
"(22.285714285714285, 173.21428571428572)",Streptococcus,0,61
"(19.147727272727273, 197.0568181818182)",Leptotrichia,0,62
"(20.093023255813954, 452.5426356589147)",Prevotella,0,63
"(18.016129032258064, 1819.0645161290322)",Capnocytophaga,0,64
"(20.75, 1980.467741935484)",Campylobacter,0,65
"(18.348484848484848, 63.196969696969695)",Leptotrichia,0,66
"(22.579545454545453, 395.77272727272725)",Porphyromonas,0,67
"(25.53846153846154, 1893.4945054945056)",Neisseriaceae,0,68
"(21.25974025974026, 1960.7662337662337)",Veillonella,0,69
"(20.34426229508197, 186.70491803278688)",Streptococcus,0,70
