coord,sciname,tile,label
"(45.522935779816514, 1233.119266055046)",Streptococcus,0,6
"(48.828947368421055, 1219.5394736842106)",Streptococcus,0,7
"(58.67567567567568, 1207.5945945945946)",Streptococcus,0,11
"(60.50819672131148, 1239.5573770491803)",Streptococcus,0,12
"(61.372549019607845, 1223.9803921568628)",Prevotella,0,13
"(67.44827586206897, 1198.2931034482758)",Treponema,0,14
"(85.46456692913385, 1324.1811023622047)",Treponema,0,16
"(78.81538461538462, 1229.1153846153845)",Leptotrichia,0,17
"(71.70786516853933, 1339.438202247191)",Lautropia,0,19
"(75.71604938271605, 1213.4444444444443)",Porphyromonas,0,22
"(75.59375, 1157.953125)",Streptococcus,0,24
"(82.94827586206897, 1309.5)",Treponema,0,27
"(83.20689655172414, 1195.6781609195402)",Veillonella,0,30
"(89.60550458715596, 1339.8440366972477)",Rothia,0,31
"(88.734375, 1131.65625)",Pasteurellaceae,0,33
"(93.63855421686748, 1170.4578313253012)",Treponema,0,34
"(91.75862068965517, 1215.094827586207)",Leptotrichia,0,35
"(93.02857142857142, 1147.1142857142856)",Fusobacterium,0,36
"(100.32743362831859, 1183.8495575221239)",Streptococcus,0,40
"(97.31884057971014, 1239.4347826086957)",Porphyromonas,0,42
"(100.73417721518987, 1300.0886075949368)",Lautropia,0,45
"(103.44047619047619, 1137.25)",Selenomonas,0,48
"(105.63779527559055, 1284.755905511811)",Streptococcus,0,51
"(104.53398058252426, 1375.5436893203882)",Treponema,0,52
"(108.38372093023256, 1151.1976744186047)",Porphyromonas,0,54
"(106.67045454545455, 1320.3295454545455)",Lautropia,0,56
"(107.98461538461538, 1122.9538461538461)",Streptococcus,0,58
"(110.46875, 1204.9375)",Treponema,0,59
"(107.73214285714286, 1246.9285714285713)",Actinomyces,0,60
"(114.6896551724138, 1192.9080459770114)",Treponema,0,61
"(109.16666666666667, 1355.1363636363637)",Prevotella,0,62
"(111.82758620689656, 1259.8793103448277)",Treponema,0,66
"(117.16666666666667, 1231.1818181818182)",Streptococcus,0,68
"(113.39285714285714, 1162.5892857142858)",Gemella,0,69
"(114.3972602739726, 1335.2602739726028)",Rothia,0,70
"(114.47222222222223, 1364.7083333333333)",Fusobacterium,0,71
"(119.5909090909091, 1180.409090909091)",Streptococcus,0,72
"(122.31868131868131, 1302.8351648351647)",Rothia,0,76
"(124.29752066115702, 1383.5454545454545)",Fusobacterium,0,77
