coord,sciname,tile,label
"[204.2685185185185, 1298.398148148148]",Rothia,0,1
"[206.3125, 1322.71875]",Rothia,0,2
"[211.82706766917292, 1290.8721804511279]",Veillonella,0,3
"[208.6338028169014, 1311.0985915492959]",Prevotella,0,4
"[220.77862595419847, 1275.9847328244275]",Selenomonas,0,5
"[227.73793103448276, 1305.8413793103448]",Veillonella,0,6
"[230.327868852459, 1271.2677595628415]",Neisseria,0,7
"[233.53164556962025, 843.0253164556962]",Neisseria,0,8
"[235.60629921259843, 819.5944881889764]",Neisseria,0,9
"[236.42105263157896, 1315.5263157894738]",Neisseria,0,10
"[248.65503875968992, 1296.031007751938]",Veillonella,0,11
"[243.14772727272728, 795.3636363636364]",Pasteurellaceae,0,12
"[244.04848484848486, 1272.2787878787879]",Selenomonas,0,13
"[246.47530864197532, 858.1111111111111]",Neisseria,0,14
"[255.72300469483568, 835.9107981220657]",Neisseria,0,15
"[255.77358490566039, 806.5754716981132]",Neisseria,0,16
"[259.22058823529414, 864.4264705882352]",Neisseria,0,17
"[266.47265625, 785.3046875]",Neisseria,0,18
"[260.4935064935065, 1263.948051948052]",Rothia,0,19
"[264.8612716763006, 822.1387283236994]",Neisseria,0,20
"[265.09183673469386, 1249.4948979591836]",Rothia,0,21
"[268.1693989071038, 1273.9016393442623]",Rothia,0,22
"[266.6, 1300.6193548387096]",Veillonella,0,23
"[273.54128440366975, 857.5963302752293]",Neisseria,0,24
"[272.83425414364643, 1158.2817679558011]",Neisseria,0,25
"[272.2705882352941, 1230.1882352941177]",Rothia,0,27
"[274.93333333333334, 829.75]",Neisseria,0,29
"[281.17105263157896, 1290.8881578947369]",Neisseria,0,30
"[281.89403973509934, 1344.9933774834437]",Rothia,0,31
"[276.58, 1360.86]",Rothia,0,32
"[276.3855421686747, 802.7590361445783]",Neisseria,0,33
"[275.54954954954957, 870.918918918919]",Neisseria,0,34
"[284.6878612716763, 839.7572254335261]",Neisseria,0,35
"[277.7710843373494, 789.0240963855422]",Neisseria,0,37
"[281.86567164179104, 1219.2462686567164]",Veillonella,0,39
"[284.1758241758242, 1269.2747252747254]",Rothia,0,40
"[284.2456140350877, 1310.798245614035]",Neisseria,0,42
"[286.91052631578947, 1326.6473684210525]",Neisseria,0,43
"[284.6263736263736, 1409.2637362637363]",Veillonella,0,44
"[289.3695652173913, 1206.304347826087]",Rothia,0,45
"[287.07142857142856, 1241.45]",Rothia,0,46
"[288.8412698412698, 1135.126984126984]",Neisseria,0,47
"[292.264, 1186.344]",Rothia,0,48
"[293.56779661016947, 1380.800847457627]",Veillonella,0,49
"[289.6517857142857, 1843.4732142857142]",Neisseria,0,50
"[291.5820895522388, 1113.8059701492537]",Neisseria,0,51
"[292.7798742138365, 1154.0314465408806]",Neisseria,0,52
"[295.7435897435897, 798.3931623931624]",Neisseria,0,53
"[293.72027972027973, 822.1398601398602]",Neisseria,0,54
"[293.73417721518985, 1255.2278481012659]",Rothia,0,55
"[294.06451612903226, 1397.3790322580646]",Veillonella,0,56
"[294.35593220338984, 1423.8050847457628]",Selenomonas,0,57
"[294.39694656488547, 851.1297709923664]",Neisseria,0,58
"[293.6111111111111, 1828.2222222222222]",Neisseria,0,59
"[297.7156862745098, 812.1470588235294]",Neisseria,0,60
"[294.768115942029, 1039.7971014492753]",Neisseria,0,61
"[299.7655172413793, 1299.448275862069]",Veillonella,0,62
"[301.3643410852713, 1130.937984496124]",Neisseria,0,63
"[303.4825174825175, 1230.3286713286714]",Neisseria,0,64
"[302.5691056910569, 1357.5691056910568]",Neisseria,0,65
"[301.5280898876405, 1813.9325842696628]",Neisseria,0,66
"[301.7755102040816, 865.7857142857143]",Pasteurellaceae,0,67
"[305.003861003861, 903.5444015444016]",Rothia,0,68
"[301.14285714285717, 1242.090909090909]",Neisseria,0,69
"[300.94029850746267, 1342.2686567164178]",Neisseria,0,70
"[301.1159420289855, 1449.6521739130435]",Capnocytophaga,0,71
"[302.625, 1265.173076923077]",Gemella,0,72
"[301.0657894736842, 1329.578947368421]",Rothia,0,73
"[307.5173745173745, 1053.6718146718147]",Neisseria,0,74
"[304.515873015873, 1279.579365079365]",Veillonella,0,75
"[302.4074074074074, 1839.5185185185185]",Neisseria,0,76
"[306.57971014492756, 1411.3188405797102]",Veillonella,0,78
"[307.81159420289856, 880.8985507246376]",Rothia,0,80
"[306.5740740740741, 1201.0]",Veillonella,0,81
"[306.72727272727275, 1213.1909090909091]",Veillonella,0,82
"[308.9555555555556, 1315.8111111111111]",Prevotella,0,83
"[307.3333333333333, 1371.5087719298247]",Veillonella,0,84
"[307.84507042253523, 837.4507042253521]",Neisseria,0,85
"[308.05194805194805, 1192.5324675324675]",Veillonella,0,86
"[309.9763779527559, 1436.8818897637796]",Capnocytophaga,0,87
"[310.03225806451616, 1031.374193548387]",Neisseria,0,88
"[310.14285714285717, 1181.3809523809523]",Veillonella,0,89
"[311.25, 1144.46875]",Neisseria,0,91
"[316.88965517241377, 1831.558620689655]",Neisseria,0,92
"[316.17391304347825, 797.3913043478261]",Neisseria,0,93
"[313.42857142857144, 849.4081632653061]",Neisseria,0,94
"[312.109375, 1111.859375]",Neisseria,0,95
"[316.0431654676259, 1471.1942446043165]",Veillonella,0,96
"[312.1862745098039, 925.3529411764706]",Rothia,0,97
"[312.63917525773195, 1800.8969072164948]",Neisseria,0,98
"[313.8181818181818, 817.1168831168832]",Neisseria,0,99
"[312.6727272727273, 1098.4545454545455]",Neisseria,0,100
"[313.79761904761904, 1167.952380952381]",Veillonella,0,101
"[317.0740740740741, 1016.4074074074074]",Neisseria,0,102
"[316.51145038167937, 1288.9923664122136]",Veillonella,0,103
"[318.52, 1854.5542857142857]",Neisseria,0,104
"[321.4269662921348, 1246.4213483146068]",Veillonella,0,107
"[321.4397905759162, 1354.8534031413612]",Veillonella,0,109
"[322.0683760683761, 865.6923076923077]",Rothia,0,111
"[317.5974025974026, 943.7662337662338]",Capnocytophaga,0,112
"[317.5762711864407, 1450.0338983050847]",Prevotella,0,113
"[324.2705314009662, 1311.5603864734298]",Veillonella,0,114
"[324.10377358490564, 1108.5094339622642]",Neisseria,0,115
"[320.04918032786884, 1151.672131147541]",Neisseria,0,116
"[322.9782608695652, 1814.945652173913]",Neisseria,0,117
"[322.13235294117646, 1217.3308823529412]",Veillonella,0,118
"[323.328125, 1231.8359375]",Veillonella,0,119
"[333.95440729483283, 1262.5258358662613]",Veillonella,0,120
"[321.03731343283584, 1423.5746268656717]",Veillonella,0,121
"[322.59, 834.08]",Veillonella,0,122
"[321.2962962962963, 887.0370370370371]",Rothia,0,123
"[322.87951807228916, 1134.8313253012047]",Neisseria,0,124
"[321.9237288135593, 1200.5254237288136]",Veillonella,0,125
"[323.3970588235294, 1793.3235294117646]",Neisseria,0,126
"[323.88, 904.096]",Rothia,0,127
"[337.53246753246754, 1084.1818181818182]",Selenomonas,0,128
"[325.50925925925924, 1030.1851851851852]",Neisseria,0,130
"[330.2260273972603, 1284.4178082191781]",Veillonella,0,131
"[325.15555555555557, 1385.0777777777778]",Veillonella,0,132
"[328.41, 785.55]",Neisseria,0,134
"[325.1470588235294, 999.6176470588235]",Neisseria,0,135
"[328.44444444444446, 1184.3333333333333]",Veillonella,0,137
"[332.75280898876406, 1476.8932584269662]",Veillonella,0,138
"[329.1756756756757, 1497.6891891891892]",Capnocytophaga,0,139
"[332.26241134751774, 816.5673758865248]",Rothia,0,140
"[331.247619047619, 855.4285714285714]",Rothia,0,141
"[329.8279569892473, 951.2903225806451]",Rothia,0,142
"[331.49756097560976, 977.819512195122]",Neisseria,0,143
"[330.6190476190476, 1451.942857142857]",Prevotella,0,144
"[334.18333333333334, 937.3277777777778]",Rothia,0,145
"[334.18918918918916, 1844.4054054054054]",Neisseria,0,146
"[344.524115755627, 915.2861736334405]",Rothia,0,147
"[330.82142857142856, 1011.5178571428571]",Neisseria,0,148
