coord,sciname,tile,label
"(5.092307692307692, 1023.7846153846153)",Capnocytophaga,0,1
"(6.25, 974.975)",Capnocytophaga,0,2
"(6.0, 1007.421875)",TM7,0,3
"(6.147540983606557, 1043.3360655737704)",Capnocytophaga,0,4
"(6.752136752136752, 1063.2478632478633)",Capnocytophaga,0,5
"(6.779661016949152, 1081.406779661017)",Corynebacterium,0,6
"(11.244047619047619, 992.375)",Capnocytophaga,0,7
"(10.300970873786408, 1094.4368932038835)",Capnocytophaga,0,8
"(8.20754716981132, 944.6792452830189)",TM7,0,12
"(8.616822429906541, 896.9345794392524)",Corynebacterium,0,14
"(20.927272727272726, 1108.4848484848485)",Capnocytophaga,0,15
"(16.15, 1009.03)",Capnocytophaga,0,16
"(17.962264150943398, 915.0754716981132)",Capnocytophaga,0,20
"(18.703703703703702, 958.4074074074074)",Fusobacterium,0,22
"(21.825, 982.4)",Capnocytophaga,0,23
"(26.756218905472636, 1064.6915422885572)",Capnocytophaga,0,24
"(23.436507936507937, 1084.5714285714287)",Capnocytophaga,0,25
"(22.47887323943662, 941.8028169014085)",Fusobacterium,0,26
"(27.392857142857142, 873.3035714285714)",Capnocytophaga,0,29
"(28.653333333333332, 973.48)",Capnocytophaga,0,30
"(28.25, 1003.7692307692307)",Capnocytophaga,0,31
"(29.685185185185187, 856.1111111111111)",Capnocytophaga,0,32
"(29.096153846153847, 930.6923076923077)",Corynebacterium,0,33
"(32.04504504504504, 954.972972972973)",Capnocytophaga,0,34
"(36.752941176470586, 1032.9882352941177)",Capnocytophaga,0,35
"(32.82142857142857, 1046.547619047619)",Capnocytophaga,0,36
"(33.0, 909.4338235294117)",Leptotrichia,0,37
"(34.98412698412698, 1013.015873015873)",Capnocytophaga,0,39
"(38.13265306122449, 936.8775510204082)",Capnocytophaga,0,40
"(36.189189189189186, 1112.7702702702702)",Capnocytophaga,0,41
"(36.43835616438356, 1079.6438356164383)",Capnocytophaga,0,42
"(36.75438596491228, 988.1052631578947)",Corynebacterium,0,43
"(40.795918367346935, 1135.5238095238096)",Veillonella,0,44
"(41.32876712328767, 993.8219178082192)",Capnocytophaga,0,45
"(48.84415584415584, 859.4090909090909)",Leptotrichia,0,46
"(43.276315789473685, 888.328947368421)",Capnocytophaga,0,47
"(47.2, 902.968)",Veillonella,0,48
"(49.9, 1087.9153846153847)",Neisseriaceae,0,49
"(47.80327868852459, 973.5901639344262)",Capnocytophaga,0,50
"(46.87692307692308, 877.4769230769231)",Capnocytophaga,0,51
"(47.80833333333333, 1061.5833333333333)",Capnocytophaga,0,53
"(51.8671875, 1191.015625)",Capnocytophaga,0,54
"(49.42696629213483, 1009.438202247191)",Capnocytophaga,0,55
"(52.0, 929.8545454545455)",Selenomonas,0,57
"(53.910714285714285, 1045.642857142857)",Capnocytophaga,0,58
"(52.14545454545455, 1209.6545454545455)",Selenomonas,0,60
"(63.26946107784431, 963.7425149700599)",Capnocytophaga,0,61
"(56.82051282051282, 1100.7521367521367)",Streptococcus,0,62
"(56.84516129032258, 991.0903225806452)",Capnocytophaga,0,63
"(62.05825242718446, 1077.1601941747572)",Capnocytophaga,0,64
"(60.78892733564014, 1128.0761245674742)",Leptotrichia,0,65
"(58.45384615384615, 1159.5076923076922)",Capnocytophaga,0,66
"(57.24, 1175.4533333333334)",Capnocytophaga,0,67
"(62.446236559139784, 944.6666666666666)",Capnocytophaga,0,68
"(62.632, 1223.372)",Capnocytophaga,0,69
"(64.4423076923077, 1016.0096153846154)",Capnocytophaga,0,70
"(63.094339622641506, 923.933962264151)",Capnocytophaga,0,71
"(68.51555555555555, 1036.911111111111)",Capnocytophaga,0,72
"(67.53246753246754, 982.987012987013)",Capnocytophaga,0,75
"(72.68115942028986, 1179.2101449275362)",Neisseriaceae,0,77
"(74.54326923076923, 887.7884615384615)",Capnocytophaga,0,78
"(74.1159420289855, 909.5217391304348)",Capnocytophaga,0,79
"(70.25242718446601, 1060.4174757281553)",Capnocytophaga,0,80
"(73.57522123893806, 1003.7522123893805)",Capnocytophaga,0,81
"(75.1559633027523, 1150.633027522936)",Streptococcus,0,83
"(72.05454545454545, 1166.909090909091)",Capnocytophaga,0,84
"(75.0886075949367, 866.1392405063291)",Capnocytophaga,0,85
"(75.25225225225225, 1100.7747747747749)",Capnocytophaga,0,86
"(77.17894736842105, 1199.2842105263157)",Capnocytophaga,0,87
"(77.26495726495726, 1262.2735042735044)",Selenomonas,0,88
"(80.04458598726114, 934.5987261146497)",Capnocytophaga,0,89
"(84.28695652173913, 1027.6)",Capnocytophaga,0,90
"(86.8695652173913, 1086.4782608695652)",Capnocytophaga,0,91
"(81.22222222222223, 1224.0277777777778)",Capnocytophaga,0,93
"(84.32380952380953, 853.4285714285714)",Campylobacter,0,95
"(87.01935483870967, 987.9548387096775)",Capnocytophaga,0,96
"(82.8, 1122.05)",Corynebacterium,0,97
"(84.2156862745098, 1293.921568627451)",Streptococcus,0,98
"(84.96969696969697, 965.8787878787879)",Capnocytophaga,0,99
"(86.42666666666666, 1014.8133333333334)",Capnocytophaga,0,100
"(84.57575757575758, 1046.909090909091)",Capnocytophaga,0,101
