coord,sciname,tile,label
"[4.716666666666667, 106.7]",Actinomyces,0,1
"[4.971830985915493, 174.07042253521126]",Prevotella,0,2
"[7.081818181818182, 359.24545454545455]",Neisseriaceae,0,6
"[6.444444444444445, 378.64444444444445]",Fusobacterium,0,7
"[10.351063829787234, 421.8191489361702]",Prevotella,0,8
"[7.147368421052631, 594.8210526315789]",Fusobacterium,0,11
"[5.166666666666667, 610.1969696969697]",Selenomonas,0,12
"[6.810126582278481, 749.5822784810126]",Pasteurellaceae,0,14
"[5.03030303030303, 764.7121212121212]",Capnocytophaga,0,15
"[3.9242424242424243, 809.6515151515151]",TM7,0,17
"[8.0, 846.9673913043479]",TM7,0,18
"[7.444444444444445, 881.5555555555555]",Prevotella,0,19
"[6.450704225352113, 912.0845070422536]",Fusobacterium,0,20
"[5.0625, 928.5375]",Prevotella,0,21
"[8.074766355140186, 1095.8411214953271]",Rothia,0,23
"[3.701492537313433, 1163.1940298507463]",Prevotella,0,25
"[3.8275862068965516, 1179.2931034482758]",Rothia,0,26
"[6.383561643835616, 1218.972602739726]",Rothia,0,28
"[6.791666666666667, 1233.5625]",Prevotella,0,29
"[5.639344262295082, 1261.1311475409836]",Prevotella,0,30
"[3.7719298245614037, 1292.1929824561403]",Prevotella,0,31
"[5.714285714285714, 1328.4935064935064]",Prevotella,0,32
"[4.589285714285714, 1342.6964285714287]",Rothia,0,33
"[6.597701149425287, 1402.9080459770114]",Rothia,0,35
"[4.67741935483871, 1420.8870967741937]",Prevotella,0,36
"[4.507692307692308, 1455.876923076923]",Prevotella,0,37
"[8.117647058823529, 1589.2843137254902]",Rothia,0,39
"[5.589473684210526, 1642.5894736842106]",Prevotella,0,40
"[5.447368421052632, 1707.9736842105262]",Prevotella,0,43
"[3.1372549019607843, 1724.0196078431372]",Rothia,0,44
"[5.148148148148148, 1874.2777777777778]",Treponema,0,47
"[5.483333333333333, 1477.1333333333334]",Rothia,0,59
"[5.415094339622642, 1733.622641509434]",Prevotella,0,61
"[5.473118279569892, 1940.752688172043]",Treponema,0,62
"[7.475409836065574, 64.34426229508196]",Prevotella,0,63
"[8.786516853932584, 280.7865168539326]",Prevotella,0,65
"[7.08955223880597, 341.02985074626866]",Neisseriaceae,0,66
"[7.051282051282051, 450.8376068376068]",Fusobacterium,0,67
"[8.518072289156626, 562.6144578313254]",Lautropia,0,68
"[8.948275862068966, 738.551724137931]",TM7,0,70
"[6.622950819672131, 828.4262295081967]",Treponema,0,71
"[5.866666666666666, 970.7666666666667]",Actinomyces,0,72
"[8.377358490566039, 1060.7735849056603]",Actinomyces,0,73
"[7.824324324324325, 1196.8783783783783]",Rothia,0,74
"[9.48, 1518.7333333333333]",Prevotella,0,77
"[8.621621621621621, 1772.0405405405406]",Rothia,0,79
"[6.6909090909090905, 1835.2363636363636]",Lautropia,0,80
"[7.536585365853658, 92.6829268292683]",Rothia,0,81
"[10.157894736842104, 508.2763157894737]",Prevotella,0,83
"[9.670731707317072, 787.439024390244]",Fusobacterium,0,86
"[11.168831168831169, 944.8961038961039]",Prevotella,0,88
"[8.742857142857142, 1490.5428571428572]",Prevotella,0,92
"[9.620689655172415, 1538.3908045977012]",Rothia,0,93
