coord,sciname,tile,label
"[5.81, 36.37]",Prevotella,0,1
"[5.4, 53.36666666666667]",Lautropia,0,2
"[3.6363636363636362, 201.4659090909091]",Prevotella,0,3
"[5.8125, 300.4479166666667]",Actinomyces,0,5
"[3.6607142857142856, 384.85714285714283]",Prevotella,0,6
"[3.6533333333333333, 491.08]",Prevotella,0,7
"[3.0919540229885056, 522.7471264367816]",Prevotella,0,8
"[4.358974358974359, 548.1923076923077]",Prevotella,0,9
"[5.938271604938271, 599.6296296296297]",Prevotella,0,10
"[6.458015267175573, 621.4351145038167]",Prevotella,0,11
"[4.946902654867257, 677.2743362831858]",Prevotella,0,13
"[3.1547619047619047, 758.3809523809524]",Prevotella,0,15
"[6.541176470588235, 790.4705882352941]",Actinomyces,0,16
"[5.7560975609756095, 1028.9105691056911]",Prevotella,0,18
"[2.86, 1195.22]",Prevotella,0,19
"[4.946902654867257, 1301.796460176991]",Prevotella,0,20
"[7.198347107438017, 1371.1652892561983]",Prevotella,0,21
"[3.5454545454545454, 1531.3030303030303]",Prevotella,0,23
"[9.564102564102564, 1559.2628205128206]",Prevotella,0,24
"[5.052631578947368, 1577.4736842105262]",Prevotella,0,25
"[8.549019607843137, 88.31372549019608]",Rothia,0,26
"[5.084745762711864, 340.2881355932203]",Prevotella,0,27
"[5.08, 3.2]",Actinomyces,0,28
"[7.609195402298851, 148.22988505747125]",Prevotella,0,29
"[8.260416666666666, 370.6145833333333]",Prevotella,0,31
"[8.638297872340425, 819.6489361702128]",Prevotella,0,33
"[5.8076923076923075, 1063.1153846153845]",Actinomyces,0,35
"[8.416, 1393.888]",Prevotella,0,36
"[8.733870967741936, 1598.7096774193549]",Actinomyces,0,38
"[6.074626865671642, 13.462686567164178]",Actinomyces,0,39
"[6.714285714285714, 64.08571428571429]",Lautropia,0,40
"[11.39877300613497, 184.91411042944785]",Actinomyces,0,43
"[8.388235294117647, 247.64705882352942]",Prevotella,0,44
"[11.366666666666667, 410.60833333333335]",Prevotella,0,45
"[6.508196721311475, 451.57377049180326]",Prevotella,0,46
"[8.563218390804598, 565.6321839080459]",Prevotella,0,47
"[6.518987341772152, 732.8101265822785]",Prevotella,0,48
"[14.913978494623656, 962.6935483870968]",Actinomyces,0,50
"[8.068965517241379, 1048.8735632183907]",Prevotella,0,51
"[12.108108108108109, 1130.3851351351352]",Actinomyces,0,52
"[6.80327868852459, 1180.27868852459]",Actinomyces,0,53
"[6.71875, 1209.75]",Actinomyces,0,54
"[6.0285714285714285, 1252.5238095238096]",Prevotella,0,55
"[6.142857142857143, 1353.3857142857144]",Prevotella,0,56
"[12.308270676691729, 1544.8646616541353]",Prevotella,0,57
"[8.82857142857143, 1618.2357142857143]",Prevotella,0,58
"[10.663865546218487, 123.76470588235294]",Actinomyces,0,60
"[9.288659793814434, 353.91752577319585]",Prevotella,0,62
"[9.075187969924812, 431.0451127819549]",Prevotella,0,63
"[8.682539682539682, 852.3174603174604]",Actinomyces,0,65
"[9.012658227848101, 886.4430379746835]",Actinomyces,0,67
"[11.026666666666667, 917.8266666666667]",Actinomyces,0,68
"[9.792079207920793, 977.1485148514852]",Prevotella,0,69
"[15.74, 1089.9733333333334]",Prevotella,0,70
"[11.502564102564103, 1271.076923076923]",Prevotella,0,71
"[9.805084745762711, 1432.6440677966102]",Actinomyces,0,72
"[8.566666666666666, 1497.0761904761905]",Actinomyces,0,73
"[11.47, 281.48]",Prevotella,0,74
"[10.630952380952381, 774.3690476190476]",Prevotella,0,76
"[10.1, 1464.6444444444444]",Prevotella,0,77
"[10.753623188405797, 648.7971014492754]",Prevotella,0,79
"[11.492957746478874, 748.056338028169]",Prevotella,0,80
"[13.666666666666666, 697.5050505050505]",Prevotella,0,81
"[11.439024390243903, 997.1463414634146]",Prevotella,0,82
"[12.138613861386139, 1102.3366336633662]",Prevotella,0,83
"[10.872727272727273, 1411.2181818181818]",Prevotella,0,84
"[11.4375, 168.5625]",Rothia,0,85
"[14.47887323943662, 260.3521126760563]",Prevotella,0,86
"[14.6953125, 532.46875]",Prevotella,0,87
"[14.391752577319588, 662.7628865979382]",Prevotella,0,88
"[11.59322033898305, 936.2881355932203]",Prevotella,0,89
"[13.633333333333333, 1014.7666666666667]",Prevotella,0,90
"[13.936708860759493, 1520.7721518987341]",Prevotella,0,91
"[16.444444444444443, 230.4]",Actinomyces,0,92
"[13.571428571428571, 839.952380952381]",Prevotella,0,93
"[13.28125, 1166.8020833333333]",Prevotella,0,94
"[19.128, 46.488]",Prevotella,0,95
"[16.3, 25.88]",Actinomyces,0,97
"[20.46927374301676, 467.877094972067]",Prevotella,0,98
"[15.630434782608695, 509.32608695652175]",Actinomyces,0,99
"[15.854166666666666, 713.6979166666666]",Prevotella,0,100
"[15.296296296296296, 785.3888888888889]",Prevotella,0,101
"[15.12, 1142.7333333333333]",Prevotella,0,103
"[17.82941176470588, 1303.9882352941177]",Prevotella,0,104
"[18.383561643835616, 1327.1986301369864]",Prevotella,0,105
"[16.45299145299145, 107.42735042735043]",Rothia,0,106
"[16.80327868852459, 1187.7704918032787]",Prevotella,0,107
"[14.615384615384615, 1483.5192307692307]",Actinomyces,0,108
"[16.833333333333332, 491.1166666666667]",Prevotella,0,109
"[16.48076923076923, 1197.9615384615386]",Actinomyces,0,111
"[21.76991150442478, 1279.6283185840707]",Prevotella,0,112
"[19.699029126213592, 1416.9708737864078]",Actinomyces,0,113
"[17.21590909090909, 1450.5681818181818]",Prevotella,0,114
"[18.91194968553459, 1578.245283018868]",Actinomyces,0,115
"[20.418181818181818, 162.47272727272727]",Actinomyces,0,116
"[18.49206349206349, 444.41269841269843]",Prevotella,0,118
"[21.971544715447155, 899.2439024390244]",Prevotella,0,119
"[20.452380952380953, 1222.2222222222222]",Prevotella,0,120
"[20.835714285714285, 1349.0714285714287]",Prevotella,0,121
"[20.56338028169014, 61.91549295774648]",Actinomyces,0,125
"[19.73611111111111, 77.09722222222223]",Actinomyces,0,126
"[21.00877192982456, 205.00877192982455]",Prevotella,0,127
"[19.803571428571427, 387.25]",Prevotella,0,128
"[19.86046511627907, 576.3953488372093]",Prevotella,0,129
"[20.1, 601.6444444444444]",Prevotella,0,130
"[25.243243243243242, 638.4234234234234]",Actinomyces,0,131
"[18.41509433962264, 676.2075471698113]",Prevotella,0,132
"[19.371794871794872, 1058.2564102564102]",Prevotella,0,133
