coord,sciname,tile,label
"(4.8901098901098905, 536.7142857142857)",Fusobacterium,0,1
"(3.0491803278688523, 1412.5409836065573)",Fusobacterium,0,2
"(5.91, 1566.31)",Capnocytophaga,0,3
"(4.744186046511628, 1967.2441860465117)",Gemella,0,5
"(7.292929292929293, 98.08080808080808)",Pasteurellaceae,0,6
"(5.048192771084337, 139.66265060240963)",Lautropia,0,8
"(5.4485981308411215, 162.14953271028037)",Gemella,0,9
"(6.175, 175.9)",Saccharibacteria,0,10
"(5.372549019607843, 222.40196078431373)",Leptotrichia,0,11
"(6.603896103896104, 450.34415584415586)",Saccharibacteria,0,13
"(5.550724637681159, 484.04347826086956)",Campylobacter,0,14
"(5.484375, 706.3125)",Rothia,0,16
"(5.336363636363636, 740.2818181818182)",Rothia,0,17
"(6.345132743362832, 761.5132743362832)",Rothia,0,18
"(5.274193548387097, 797.3225806451613)",Rothia,0,19
"(6.752293577981652, 846.2293577981651)",Actinomyces,0,20
"(5.408163265306122, 933.2448979591836)",Rothia,0,21
"(5.338709677419355, 957.2822580645161)",Lautropia,0,22
"(4.921875, 977.9375)",Rothia,0,23
"(5.546875, 1005.0)",Lautropia,0,24
"(5.101694915254237, 1182.5593220338983)",Lautropia,0,25
"(5.1125, 1428.4125)",Fusobacterium,0,28
"(11.051470588235293, 1477.9411764705883)",Rothia,0,29
"(5.495145631067961, 1496.0776699029127)",Gemella,0,30
"(5.109756097560975, 1531.378048780488)",Rothia,0,31
"(5.171052631578948, 1609.4736842105262)",Campylobacter,0,32
"(5.456692913385827, 1632.2125984251968)",Rothia,0,33
"(5.627450980392157, 1650.450980392157)",Fusobacterium,0,34
"(5.093333333333334, 1692.4266666666667)",Rothia,0,35
"(5.229508196721311, 1725.7377049180327)",Prevotella,0,36
"(4.946428571428571, 1742.5535714285713)",Rothia,0,37
"(6.292307692307692, 1773.3153846153846)",Rothia,0,38
"(6.777777777777778, 1821.6296296296296)",Fusobacterium,0,39
"(6.92741935483871, 1907.6209677419354)",Rothia,0,40
"(5.569444444444445, 1923.138888888889)",Porphyromonas,0,41
"(9.921052631578947, 1950.9912280701753)",Rothia,0,42
"(6.557894736842106, 6.4)",Gemella,0,43
"(6.5, 187.33870967741936)",Fusobacterium,0,44
"(6.945945945945946, 202.54054054054055)",Corynebacterium,0,45
"(7.032, 240.768)",Saccharibacteria,0,46
"(14.137931034482758, 260.2471264367816)",Pasteurellaceae,0,47
"(7.405405405405405, 273.64864864864865)",Actinomyces,0,48
"(7.037037037037037, 290.5925925925926)",Lautropia,0,49
"(6.969387755102041, 306.7040816326531)",Actinomyces,0,50
"(6.6415094339622645, 324.688679245283)",Leptotrichia,0,51
"(8.151785714285714, 340.45535714285717)",Saccharibacteria,0,52
"(6.238095238095238, 358.1904761904762)",Gemella,0,53
"(6.48314606741573, 372.97752808988764)",Rothia,0,54
"(6.934426229508197, 392.88524590163934)",Saccharibacteria,0,55
"(8.425742574257425, 417.26732673267327)",Campylobacter,0,56
"(8.654929577464788, 509.4154929577465)",Porphyromonas,0,57
"(7.05, 554.1375)",Lautropia,0,58
"(5.833333333333333, 580.0)",Fusobacterium,0,59
"(7.690721649484536, 598.0927835051547)",Capnocytophaga,0,60
"(8.228571428571428, 617.6952380952381)",Fusobacterium,0,61
"(9.25438596491228, 630.4473684210526)",Saccharibacteria,0,62
"(11.302083333333334, 646.8020833333334)",Rothia,0,63
"(8.356435643564357, 672.2772277227723)",Campylobacter,0,64
"(5.666666666666667, 695.6666666666666)",Lautropia,0,65
"(6.808510638297872, 723.2127659574468)",Rothia,0,66
"(10.28888888888889, 780.5611111111111)",Rothia,0,67
"(11.16504854368932, 825.5873786407767)",Rothia,0,69
"(6.3428571428571425, 868.4142857142857)",Rothia,0,70
"(6.82122905027933, 886.0279329608938)",Rothia,0,71
"(6.0, 907.6881720430108)",Rothia,0,72
"(11.428571428571429, 991.203007518797)",Rothia,0,73
"(5.46875, 1019.21875)",Leptotrichia,0,74
"(6.7727272727272725, 1032.0454545454545)",Rothia,0,75
"(6.7101449275362315, 1045.0)",Rothia,0,76
"(6.035087719298246, 1057.5087719298247)",Rothia,0,77
"(6.258992805755396, 1078.1870503597122)",Rothia,0,78
"(7.466666666666667, 1097.6555555555556)",Rothia,0,79
"(7.928571428571429, 1112.7777777777778)",Rothia,0,80
"(6.801242236024844, 1136.248447204969)",Rothia,0,81
"(6.753012048192771, 1160.7710843373493)",Rothia,0,82
"(5.508474576271187, 1195.050847457627)",Rothia,0,83
"(6.402985074626866, 1220.9701492537313)",Rothia,0,84
"(5.6571428571428575, 1247.2190476190476)",Lautropia,0,85
"(5.8789808917197455, 1272.8152866242037)",Rothia,0,86
"(7.932098765432099, 1303.4197530864199)",Rothia,0,87
"(8.220338983050848, 1320.9406779661017)",Rothia,0,88
"(5.411347517730497, 1343.0283687943263)",Rothia,0,89
"(10.054421768707483, 1372.7823129251701)",Rothia,0,90
"(6.739130434782608, 1462.6847826086957)",Rothia,0,91
"(10.103703703703705, 1585.7777777777778)",Gemella,0,93
"(6.385714285714286, 1677.2)",Prevotella,0,94
"(6.3, 1714.088888888889)",Prevotella,0,95
"(6.725274725274725, 1754.6703296703297)",Fusobacterium,0,96
"(10.470355731225297, 1795.102766798419)",Rothia,0,97
