coord,sciname,tile,label
"(5.112359550561798, 217.46067415730337)",Pasteurellaceae,0,2
"(8.83, 353.975)",Pasteurellaceae,0,3
"(4.442857142857143, 384.67857142857144)",Capnocytophaga,0,4
"(2.2982456140350878, 552.9298245614035)",Pasteurellaceae,0,5
"(7.709677419354839, 583.5967741935484)",Rothia,0,6
"(3.4642857142857144, 1057.232142857143)",Pasteurellaceae,0,11
"(3.328125, 1201.890625)",Pasteurellaceae,0,12
"(4.0, 1545.0)",Neisseriaceae,0,14
"(3.327272727272727, 1565.8)",Pasteurellaceae,0,15
"(4.051724137931035, 542.3965517241379)",Pasteurellaceae,0,16
"(5.7407407407407405, 687.283950617284)",Neisseriaceae,0,17
"(10.116129032258064, 839.7741935483871)",Actinomyces,0,18
"(7.241176470588235, 928.9823529411765)",Capnocytophaga,0,19
"(5.027777777777778, 1072.8194444444443)",Capnocytophaga,0,20
"(6.2176470588235295, 1094.3411764705882)",Pasteurellaceae,0,21
"(5.409090909090909, 110.52727272727273)",Campylobacter,0,22
"(5.3, 161.91666666666666)",Corynebacterium,0,23
"(6.475862068965517, 177.82758620689654)",Leptotrichia,0,24
"(5.555555555555555, 252.11111111111111)",Pasteurellaceae,0,25
"(5.326923076923077, 287.0192307692308)",Leptotrichia,0,26
"(5.16, 402.78)",Neisseriaceae,0,27
"(5.454022988505747, 424.9942528735632)",Pasteurellaceae,0,28
"(6.349397590361446, 665.2349397590361)",Neisseriaceae,0,29
"(5.560975609756097, 720.5284552845528)",Neisseriaceae,0,30
"(7.12781954887218, 742.5864661654135)",Neisseriaceae,0,31
"(5.096774193548387, 758.1935483870968)",Neisseriaceae,0,32
"(5.5344827586206895, 772.2758620689655)",Leptotrichia,0,33
"(5.925233644859813, 815.7383177570093)",Campylobacter,0,34
"(6.830188679245283, 871.7358490566038)",Leptotrichia,0,36
"(10.424354243542435, 1012.09963099631)",Neisseriaceae,0,37
"(5.168421052631579, 1038.0842105263157)",Capnocytophaga,0,38
"(9.523148148148149, 1123.361111111111)",Neisseriaceae,0,39
"(6.735294117647059, 1149.6705882352942)",Neisseriaceae,0,40
"(5.294117647058823, 1211.0980392156862)",Rothia,0,41
"(8.022099447513812, 1287.4806629834254)",Neisseriaceae,0,42
"(7.8431372549019605, 1480.797385620915)",Neisseriaceae,0,45
"(5.471544715447155, 1664.8536585365853)",Veillonella,0,46
"(5.2, 2026.8857142857144)",Veillonella,0,47
"(11.456953642384105, 2038.2450331125829)",Veillonella,0,48
"(7.146892655367232, 9.76271186440678)",Rothia,0,49
"(5.4576271186440675, 29.10169491525424)",Actinomyces,0,50
"(6.073170731707317, 41.71951219512195)",Actinomyces,0,51
"(5.688311688311688, 65.72727272727273)",Actinomyces,0,52
"(5.89922480620155, 82.76744186046511)",Fusobacterium,0,53
"(7.8088235294117645, 96.98529411764706)",Capnocytophaga,0,54
"(10.725925925925926, 128.96296296296296)",Capnocytophaga,0,55
"(7.4789915966386555, 144.41176470588235)",Capnocytophaga,0,56
"(7.136986301369863, 203.013698630137)",Capnocytophaga,0,57
"(7.907407407407407, 269.1203703703704)",Pasteurellaceae,0,58
"(8.0, 472.37450199203187)",Neisseriaceae,0,60
"(7.0, 496.0204081632653)",Pasteurellaceae,0,61
"(7.294117647058823, 520.4117647058823)",Neisseriaceae,0,62
"(5.895348837209302, 608.7558139534884)",Neisseriaceae,0,63
"(8.379746835443038, 636.6012658227849)",Neisseriaceae,0,64
"(5.333333333333333, 703.8833333333333)",Neisseriaceae,0,65
"(7.410256410256411, 780.6282051282051)",Pasteurellaceae,0,66
"(5.339622641509434, 797.3962264150944)",Leptotrichia,0,67
"(8.697916666666666, 900.5833333333334)",Fusobacterium,0,68
"(9.494949494949495, 958.5353535353536)",Capnocytophaga,0,69
"(6.3544303797468356, 986.6962025316456)",Pasteurellaceae,0,70
"(6.651685393258427, 1174.6179775280898)",Neisseriaceae,0,71
"(5.69811320754717, 1229.377358490566)",Neisseriaceae,0,72
"(5.794871794871795, 1249.8397435897436)",Neisseriaceae,0,73
"(8.82394366197183, 1327.105633802817)",Veillonella,0,75
"(8.341389728096678, 1368.2809667673716)",Neisseriaceae,0,76
"(5.533333333333333, 1395.0)",Veillonella,0,77
"(8.411042944785276, 1412.239263803681)",Neisseriaceae,0,78
"(5.338461538461538, 1446.753846153846)",Neisseriaceae,0,79
"(8.862903225806452, 1464.483870967742)",Neisseriaceae,0,80
"(5.857142857142857, 1501.1948051948052)",Neisseriaceae,0,81
"(8.245454545454546, 1518.1181818181817)",Veillonella,0,82
"(8.074074074074074, 1588.0148148148148)",Veillonella,0,83
"(15.48913043478261, 1603.6340579710145)",Veillonella,0,84
"(8.706293706293707, 1624.4965034965035)",Veillonella,0,85
"(8.2987012987013, 1650.8051948051948)",Veillonella,0,86
"(6.048387096774194, 1685.3387096774193)",Neisseriaceae,0,87
"(5.8, 1697.8833333333334)",Pasteurellaceae,0,88
"(7.086206896551724, 1716.4655172413793)",Neisseriaceae,0,89
"(6.0120481927710845, 1729.8433734939758)",Neisseriaceae,0,90
"(5.787878787878788, 1754.2272727272727)",Veillonella,0,91
"(6.941747572815534, 1770.2718446601941)",Veillonella,0,92
"(6.109090909090909, 1784.0)",Veillonella,0,93
"(6.0181818181818185, 1801.1030303030302)",Veillonella,0,94
"(6.3238095238095235, 1821.2571428571428)",Veillonella,0,95
"(5.817204301075269, 1838.236559139785)",Veillonella,0,96
"(7.940828402366864, 1855.8757396449705)",Veillonella,0,97
"(9.385416666666666, 1873.5208333333333)",Veillonella,0,98
"(5.896825396825397, 1887.7222222222222)",Veillonella,0,99
"(6.070588235294117, 1903.2)",Veillonella,0,100
"(6.473684210526316, 1918.578947368421)",Veillonella,0,101
"(6.096774193548387, 1931.1935483870968)",Veillonella,0,102
"(6.356725146198831, 1949.6023391812867)",Veillonella,0,103
"(6.5321637426900585, 1973.830409356725)",Veillonella,0,104
"(10.139240506329115, 1991.4177215189873)",Veillonella,0,105
"(7.717105263157895, 2009.9013157894738)",Veillonella,0,106
"(11.330578512396695, 50.86776859504132)",Actinomyces,0,107
"(10.336633663366337, 240.82178217821783)",Pasteurellaceae,0,108
"(10.5, 304.57272727272726)",Pasteurellaceae,0,111
"(9.555555555555555, 334.98765432098764)",Pasteurellaceae,0,112
"(13.541284403669724, 509.1834862385321)",Neisseriaceae,0,113
"(9.385321100917432, 971.2201834862385)",Pasteurellaceae,0,114
"(9.603174603174603, 1184.2698412698412)",Neisseriaceae,0,115
"(14.822222222222223, 1225.1629629629629)",Neisseriaceae,0,117
"(14.385542168674698, 440.7469879518072)",Pasteurellaceae,0,118
"(13.084745762711865, 1309.949152542373)",Neisseriaceae,0,119
"(14.589473684210526, 1055.7578947368422)",Leptotrichia,0,120
"(22.831615120274915, 1557.429553264605)",Neisseriaceae,0,122
"(14.150943396226415, 285.3207547169811)",Leptotrichia,0,124
"(13.535714285714286, 379.01785714285717)",Leptotrichia,0,125
"(16.35135135135135, 570.2162162162163)",Campylobacter,0,126
"(21.56050955414013, 423.97452229299364)",Pasteurellaceae,0,130
"(19.719101123595507, 456.4719101123595)",Pasteurellaceae,0,131
"(18.633587786259543, 535.4351145038167)",Neisseriaceae,0,132
"(16.746987951807228, 887.5421686746988)",Leptotrichia,0,133
"(16.434108527131784, 991.4806201550388)",Neisseriaceae,0,134
"(17.658536585365855, 1034.439024390244)",Pasteurellaceae,0,135
"(17.217741935483872, 1343.7096774193549)",Veillonella,0,138
"(15.916666666666666, 1782.4333333333334)",Veillonella,0,139
"(16.62857142857143, 40.128571428571426)",Fusobacterium,0,140
"(18.343065693430656, 400.1240875912409)",Leptotrichia,0,141
"(19.61111111111111, 621.3444444444444)",Neisseriaceae,0,142
"(16.933333333333334, 649.3)",Neisseriaceae,0,143
"(20.5, 693.0625)",Neisseriaceae,0,144
"(16.205128205128204, 728.5897435897435)",Neisseriaceae,0,145
"(17.892156862745097, 802.1176470588235)",Neisseriaceae,0,146
"(16.774193548387096, 1245.032258064516)",Neisseriaceae,0,147
"(17.842105263157894, 1534.8684210526317)",Neisseriaceae,0,148
"(17.767441860465116, 1919.6279069767443)",Streptococcus,0,149
"(21.366459627329192, 112.28571428571429)",Leptotrichia,0,150
"(17.566037735849058, 255.69811320754718)",Pasteurellaceae,0,151
"(19.047619047619047, 323.0)",Capnocytophaga,0,152
"(23.20769230769231, 1160.5923076923077)",Neisseriaceae,0,153
"(18.35, 1429.38)",Neisseriaceae,0,154
"(18.967391304347824, 1449.8152173913043)",Veillonella,0,155
"(21.023622047244096, 1492.984251968504)",Neisseriaceae,0,156
"(21.184782608695652, 67.41304347826087)",Fusobacterium,0,158
"(23.80263157894737, 231.8684210526316)",Neisseriaceae,0,159
"(23.155844155844157, 610.9675324675325)",Neisseriaceae,0,160
"(20.875, 753.8055555555555)",Neisseriaceae,0,161
"(28.076, 848.544)",Actinomyces,0,163
"(23.06040268456376, 1139.3489932885907)",Pasteurellaceae,0,165
"(20.58974358974359, 1393.7435897435898)",Veillonella,0,166
"(26.779661016949152, 1578.4025423728813)",Veillonella,0,167
"(24.5764192139738, 1683.7379912663755)",Veillonella,0,168
"(22.386861313868614, 1700.1897810218977)",Neisseriaceae,0,169
"(21.479166666666668, 89.5625)",Pasteurellaceae,0,170
"(20.092105263157894, 170.47368421052633)",Pasteurellaceae,0,171
"(21.75294117647059, 584.564705882353)",Neisseriaceae,0,172
"(23.721854304635762, 663.3311258278146)",Neisseriaceae,0,173
"(21.299065420560748, 916.1869158878504)",Pasteurellaceae,0,174
"(22.26153846153846, 1091.246153846154)",Veillonella,0,175
"(22.100840336134453, 1658.7394957983192)",Veillonella,0,176
"(20.17721518987342, 1732.6582278481012)",Prevotella,0,177
"(19.410714285714285, 1949.8392857142858)",Veillonella,0,178
"(22.662921348314608, 901.1348314606741)",Pasteurellaceae,0,179
"(21.376237623762375, 1905.960396039604)",Veillonella,0,180
"(24.480314960629922, 2000.976377952756)",Veillonella,0,181
"(26.5, 202.42307692307693)",Capnocytophaga,0,182
"(21.385964912280702, 270.3333333333333)",Pasteurellaceae,0,183
"(23.4625, 487.375)",Pasteurellaceae,0,184
"(21.299065420560748, 782.0)",Pasteurellaceae,0,185
"(24.367816091954023, 1194.302681992337)",Neisseriaceae,0,186
