coord,sciname,tile,label
"(4.3076923076923075, 1344.2615384615385)",Veillonella,0,1
"(3.75, 1369.78125)",Pasteurellaceae,0,2
"(4.241666666666666, 1426.2083333333333)",Saccharibacteria,0,3
"(4.566265060240964, 1445.5903614457832)",Actinomyces,0,4
"(8.516778523489933, 1397.9395973154362)",Capnocytophaga,0,5
"(15.965217391304348, 1383.0347826086957)",Streptococcus,0,7
"(18.182481751824817, 1414.8613138686133)",Gemella,0,8
"(20.26829268292683, 1433.0121951219512)",Neisseria,0,10
"(22.746835443037973, 1334.8987341772151)",Selenomonas,0,11
"(27.218045112781954, 1352.203007518797)",Streptococcus,0,12
"(26.556962025316455, 1403.113924050633)",Streptococcus,0,13
"(30.59259259259259, 1368.4537037037037)",Streptococcus,0,14
"(30.581818181818182, 1389.1636363636364)",Treponema,0,16
"(43.648148148148145, 1423.0462962962963)",Prevotella,0,19
"(42.63576158940398, 1387.4635761589404)",Gemella,0,21
"(40.65765765765766, 1405.8198198198197)",Pasteurellaceae,0,22
"(44.53846153846154, 1349.5726495726497)",Selenomonas,0,23
"(49.43307086614173, 1373.4409448818897)",Lautropia,0,24
"(55.792792792792795, 1319.8018018018017)",Treponema,0,25
"(55.1375, 1361.5875)",Veillonella,0,26
"(59.71052631578947, 1418.982456140351)",Lautropia,0,27
"(61.275, 1338.08125)",Actinomyces,0,29
"(62.392857142857146, 1391.154761904762)",Veillonella,0,30
"(68.39473684210526, 1303.1359649122808)",Streptococcus,0,31
"(69.42857142857143, 1405.6938775510205)",Lautropia,0,32
"(76.70175438596492, 1316.421052631579)",Treponema,0,33
"(78.20370370370371, 1423.2592592592594)",Rothia,0,34
"(78.87121212121212, 1374.8560606060605)",Gemella,0,36
"(80.16417910447761, 1439.4626865671642)",Fusobacterium,0,37
"(79.06, 1398.78)",Leptotrichia,0,38
"(87.10191082802548, 1298.5987261146497)",Treponema,0,40
"(87.71729957805907, 1398.2320675105486)",Rothia,0,41
"(83.5, 1414.578125)",Rothia,0,42
"(87.3409090909091, 1335.5)",Streptococcus,0,43
"(90.55882352941177, 1443.9607843137255)",Fusobacterium,0,45
"(90.94642857142857, 1356.0714285714287)",Veillonella,0,46
"(94.04285714285714, 1317.8428571428572)",Treponema,0,47
"(104.64236111111111, 1373.3194444444443)",Actinomyces,0,48
"(95.43103448275862, 1331.5689655172414)",Actinomyces,0,49
"(96.74193548387096, 1295.741935483871)",Pasteurellaceae,0,50
"(101.35616438356165, 1419.0958904109589)",Streptococcus,0,51
"(102.05797101449275, 1433.1304347826087)",Fusobacterium,0,52
"(109.32824427480917, 1391.0152671755725)",Saccharibacteria,0,53
"(105.15116279069767, 335.5348837209302)",Streptococcus,0,54
"(106.14814814814815, 1401.861111111111)",Actinomyces,0,56
"(110.51239669421487, 1297.5123966942149)",Pasteurellaceae,0,57
"(107.31372549019608, 1330.921568627451)",Veillonella,0,58
"(108.56060606060606, 1346.2272727272727)",Selenomonas,0,59
"(110.22972972972973, 1414.3243243243244)",Saccharibacteria,0,60
"(112.70886075949367, 1321.7215189873418)",Selenomonas,0,62
"(112.78260869565217, 311.14130434782606)",Saccharibacteria,0,63
"(114.25, 1446.65625)",Rothia,0,64
"(116.6875, 346.875)",Pasteurellaceae,0,65
"(119.07142857142857, 330.6530612244898)",Corynebacterium,0,67
"(124.86206896551724, 1306.896551724138)",Veillonella,0,69
"(126.55045871559633, 1333.651376146789)",Selenomonas,0,70
"(132.66183574879227, 316.1062801932367)",Treponema,0,73
"(122.70270270270271, 1350.4054054054054)",Actinomyces,0,74
"(128.8148148148148, 355.77777777777777)",Actinomyces,0,75
"(129.60162601626016, 381.1951219512195)",Lautropia,0,76
"(130.984, 467.424)",Veillonella,0,78
"(127.91379310344827, 1397.396551724138)",Saccharibacteria,0,79
"(134.57309941520467, 1319.6023391812867)",Porphyromonas,0,80
"(132.76404494382024, 1417.0224719101125)",Fusobacterium,0,81
"(129.828125, 1433.015625)",Rothia,0,82
"(132.17307692307693, 1372.9423076923076)",Actinomyces,0,83
"(133.01754385964912, 301.64912280701753)",Corynebacterium,0,84
