coord,sciname,tile,label
"[9.617647058823529, 27.625]",Campylobacter,0,1
"[10.492146596858639, 76.91099476439791]",Streptococcus,0,2
"[3.9871794871794872, 122.7948717948718]",Capnocytophaga,0,3
"[3.8641975308641974, 269.91358024691357]",Corynebacterium,0,4
"[4.2254901960784315, 369.30392156862746]",Fusobacterium,0,5
"[7.303703703703704, 407.0]",Capnocytophaga,0,7
"[4.935483870967742, 425.30645161290323]",Fusobacterium,0,8
"[2.9324324324324325, 467.36486486486484]",Rothia,0,9
"[6.616279069767442, 502.74418604651163]",Fusobacterium,0,10
"[3.3333333333333335, 560.1809523809524]",Fusobacterium,0,11
"[17.007843137254902, 754.8078431372548]",Rothia,0,14
"[10.337209302325581, 769.5581395348837]",Leptotrichia,0,15
"[7.316666666666666, 801.6083333333333]",Rothia,0,16
"[9.895424836601308, 846.3790849673203]",Leptotrichia,0,17
"[5.636363636363637, 862.8686868686868]",Leptotrichia,0,18
"[2.737704918032787, 976.7868852459017]",Capnocytophaga,0,19
"[12.157303370786517, 1016.2752808988764]",Rothia,0,20
"[6.450331125827814, 1063.8145695364237]",Prevotella,0,21
"[2.962962962962963, 1127.7592592592594]",Gemella,0,22
"[7.541666666666667, 1141.4916666666666]",Rothia,0,23
"[13.28, 1180.885]",Capnocytophaga,0,24
"[5.673076923076923, 1204.1538461538462]",Pasteurellaceae,0,25
"[5.297297297297297, 1261.027027027027]",Rothia,0,26
"[11.126696832579185, 1290.7692307692307]",Leptotrichia,0,27
"[11.427272727272728, 1366.3454545454545]",Fusobacterium,0,28
"[9.084507042253522, 1384.5492957746478]",Campylobacter,0,29
"[5.068181818181818, 1400.8068181818182]",Fusobacterium,0,30
"[5.836363636363636, 1426.4545454545455]",Fusobacterium,0,31
"[3.085714285714286, 1451.5285714285715]",Prevotella,0,32
"[4.9393939393939394, 1473.121212121212]",Prevotella,0,34
"[3.5535714285714284, 1504.607142857143]",Rothia,0,35
"[3.0357142857142856, 1523.1190476190477]",Lautropia,0,36
"[3.253731343283582, 1615.9402985074628]",Leptotrichia,0,37
"[3.1964285714285716, 1632.4464285714287]",Lautropia,0,38
"[4.815789473684211, 1710.0657894736842]",Prevotella,0,39
"[5.3478260869565215, 1724.5652173913043]",Porphyromonas,0,40
"[5.421768707482993, 1803.2176870748299]",Streptococcus,0,43
"[3.396551724137931, 1822.396551724138]",TM7,0,44
"[8.311111111111112, 387.5888888888889]",Rothia,0,46
"[5.961038961038961, 539.9480519480519]",Fusobacterium,0,47
"[9.0, 608.5222222222222]",Prevotella,0,48
"[6.884955752212389, 1568.6814159292035]",TM7,0,49
"[8.239583333333334, 11.28125]",Actinomyces,0,50
"[9.838709677419354, 644.741935483871]",Gemella,0,51
"[6.94392523364486, 784.981308411215]",Rothia,0,52
"[7.985915492957746, 1216.1408450704225]",Rothia,0,53
"[6.42, 1544.22]",Selenomonas,0,54
"[6.283950617283951, 1676.3333333333333]",Lautropia,0,55
"[6.355371900826446, 1750.1322314049587]",Streptococcus,0,56
"[11.994350282485875, 1855.1864406779662]",Leptotrichia,0,57
"[7.901408450704225, 44.19718309859155]",Leptotrichia,0,58
"[10.5, 135.86363636363637]",Capnocytophaga,0,60
"[7.897435897435898, 153.52564102564102]",Corynebacterium,0,61
"[11.448275862068966, 321.86206896551727]",TM7,0,63
"[8.294736842105262, 714.4315789473684]",Prevotella,0,64
"[10.485981308411215, 1002.5233644859813]",Capnocytophaga,0,65
"[8.417910447761194, 1238.7611940298507]",TM7,0,66
"[7.594936708860759, 1872.1518987341772]",Actinomyces,0,67
"[11.536363636363637, 888.95]",Prevotella,0,69
"[8.439024390243903, 1345.8292682926829]",Lautropia,0,70
"[12.796747967479675, 448.5121951219512]",Streptococcus,0,72
"[15.306451612903226, 486.23118279569894]",Fusobacterium,0,73
"[10.80232558139535, 626.6744186046511]",Rothia,0,75
"[10.80232558139535, 1597.6162790697674]",Leptotrichia,0,76
"[9.126315789473685, 1660.7473684210527]",Prevotella,0,77
