coord,sciname,tile,label
"(5.838235294117647, 483.86764705882354)",Streptococcus,0,1
"(9.292134831460674, 498.4719101123595)",Streptococcus,0,2
"(6.392857142857143, 529.0491071428571)",Streptococcus,0,3
"(6.885496183206107, 555.6183206106871)",Corynebacterium,0,4
"(5.741573033707865, 573.7977528089888)",Veillonella,0,5
"(5.803571428571429, 603.3928571428571)",Capnocytophaga,0,6
"(6.032786885245901, 613.655737704918)",Capnocytophaga,0,7
"(7.2785714285714285, 629.35)",Streptococcus,0,8
"(6.461538461538462, 647.5604395604396)",Capnocytophaga,0,9
"(6.019047619047619, 662.952380952381)",Corynebacterium,0,10
"(5.468085106382978, 681.9255319148937)",Corynebacterium,0,11
"(6.561904761904762, 713.8523809523809)",Veillonella,0,12
"(5.943548387096774, 741.9677419354839)",Leptotrichia,0,13
"(9.992125984251969, 759.2913385826772)",Leptotrichia,0,14
"(6.964705882352941, 780.0)",Pasteurellaceae,0,15
"(6.770491803278689, 800.483606557377)",Corynebacterium,0,16
"(8.53781512605042, 589.2016806722689)",Leptotrichia,0,17
"(9.534653465346535, 465.7821782178218)",Streptococcus,0,19
"(15.233333333333333, 689.2)",Veillonella,0,20
"(19.75, 706.0)",Prevotella,0,21
"(14.807692307692308, 826.6538461538462)",Treponema,0,22
"(17.86868686868687, 564.10101010101)",Leptotrichia,0,23
"(18.92222222222222, 808.2)",Treponema,0,24
"(21.990384615384617, 617.6730769230769)",TM7,0,27
"(22.198019801980198, 647.8712871287129)",TM7,0,28
"(18.70769230769231, 739.0461538461539)",Leptotrichia,0,29
"(25.374149659863946, 724.3061224489796)",Gemella,0,31
"(22.517006802721088, 516.9795918367347)",Streptococcus,0,32
"(25.972727272727273, 756.5545454545454)",Leptotrichia,0,33
"(24.593023255813954, 439.4767441860465)",Treponema,0,34
"(25.670682730923694, 541.4979919678715)",Veillonella,0,35
"(22.47457627118644, 789.728813559322)",Streptococcus,0,38
"(25.126582278481013, 463.9620253164557)",Treponema,0,39
"(24.5, 633.3620689655172)",TM7,0,40
"(26.402298850574713, 775.1379310344828)",Leptotrichia,0,41
"(24.93548387096774, 831.4032258064516)",Treponema,0,42
"(26.581818181818182, 603.1090909090909)",TM7,0,44
"(28.951219512195124, 498.3292682926829)",Streptococcus,0,46
"(32.25, 671.945652173913)",TM7,0,48
"(32.06, 801.7)",Treponema,0,52
"(39.857142857142854, 474.2857142857143)",Leptotrichia,0,53
"(33.9625, 445.625)",Streptococcus,0,55
"(33.601851851851855, 561.6203703703703)",Campylobacter,0,56
"(36.80263157894737, 773.1315789473684)",Leptotrichia,0,57
"(33.98039215686274, 661.0)",Capnocytophaga,0,58
"(33.943396226415096, 734.7358490566038)",Leptotrichia,0,59
"(36.21978021978022, 512.6153846153846)",Leptotrichia,0,60
"(38.75, 492.890625)",Gemella,0,61
"(39.23376623376623, 699.474025974026)",Veillonella,0,62
"(37.917808219178085, 587.4383561643835)",Capnocytophaga,0,63
"(36.470588235294116, 603.4901960784314)",Veillonella,0,64
