coord,sciname,tile,label
"(3.9452054794520546, 187.013698630137)",Selenomonas,0,2
"(4.635294117647059, 227.28235294117647)",Porphyromonas,0,3
"(7.184357541899441, 258.3631284916201)",Neisseria,0,4
"(3.973333333333333, 295.82666666666665)",Neisseria,0,5
"(5.465346534653466, 384.66336633663366)",Veillonella,0,6
"(2.2033898305084745, 415.33898305084745)",Veillonella,0,7
"(5.852941176470588, 471.9901960784314)",Veillonella,0,8
"(3.8555555555555556, 577.7222222222222)",Veillonella,0,10
"(4.352112676056338, 743.6901408450705)",Capnocytophaga,0,11
"(5.865853658536586, 866.6219512195122)",Neisseria,0,12
"(3.4482758620689653, 896.5)",Veillonella,0,13
"(5.713114754098361, 948.0081967213115)",Neisseria,0,14
"(5.703125, 974.640625)",Neisseria,0,15
"(5.101010101010101, 997.10101010101)",Neisseria,0,16
"(3.8823529411764706, 1092.9411764705883)",Neisseria,0,18
"(12.775933609958507, 1251.746887966805)",Neisseria,0,21
"(4.419354838709677, 1362.52688172043)",Neisseria,0,22
"(4.484848484848484, 1466.5151515151515)",Neisseria,0,23
"(7.792592592592593, 1480.4592592592592)",Neisseria,0,24
"(5.489795918367347, 1501.9183673469388)",Neisseria,0,25
"(5.803921568627451, 1516.921568627451)",Neisseria,0,26
"(5.192660550458716, 1584.0550458715597)",Neisseria,0,27
"(3.054726368159204, 1642.039800995025)",Neisseria,0,28
"(5.857142857142857, 1676.5)",Neisseria,0,29
"(8.965217391304348, 1842.7826086956522)",Neisseria,0,31
"(4.051282051282051, 1876.7435897435898)",Neisseria,0,32
"(8.059139784946236, 1925.532258064516)",Neisseria,0,33
"(3.4805194805194803, 1945.4025974025974)",Neisseria,0,34
"(8.783783783783784, 1957.144144144144)",Neisseria,0,35
"(5.413793103448276, 1986.5632183908046)",Neisseria,0,36
"(10.625766871165645, 1720.3067484662577)",Neisseria,0,37
"(6.762962962962963, 806.6148148148148)",Streptococcus,0,39
"(6.426966292134831, 1214.258426966292)",Neisseria,0,40
"(6.2375, 1347.1625)",Neisseria,0,41
"(7.541666666666667, 620.8333333333334)",Selenomonas,0,43
"(8.0, 647.0)",Streptococcus,0,44
"(6.974683544303797, 682.493670886076)",Neisseria,0,45
"(13.392857142857142, 1187.3080357142858)",Neisseria,0,46
"(11.875739644970414, 1755.5621301775147)",Neisseria,0,47
"(7.22, 1868.08)",Neisseria,0,48
"(13.06081081081081, 173.23648648648648)",Neisseria,0,50
"(9.307692307692308, 404.0879120879121)",Veillonella,0,51
"(13.078014184397164, 454.8510638297872)",Veillonella,0,52
"(9.630952380952381, 594.9642857142857)",Veillonella,0,53
"(9.780821917808218, 607.9041095890411)",Veillonella,0,54
"(7.705882352941177, 789.3333333333334)",Corynebacterium,0,55
"(14.91025641025641, 1329.4102564102564)",Neisseria,0,56
"(11.142857142857142, 1554.6258503401361)",Neisseria,0,57
"(7.91764705882353, 1901.3764705882354)",Neisseria,0,58
"(11.337078651685394, 551.5880149812734)",Streptococcus,0,59
"(9.069767441860465, 776.9767441860465)",Treponema,0,60
"(13.093457943925234, 1152.3084112149534)",Neisseria,0,63
"(8.397058823529411, 1376.6470588235295)",Neisseria,0,64
"(9.626506024096386, 1692.3493975903614)",Neisseria,0,65
"(10.2875, 1776.1375)",Neisseria,0,66
"(10.4375, 141.675)",Neisseria,0,67
"(12.085561497326204, 1390.8288770053475)",Neisseria,0,68
"(10.434343434343434, 1737.0707070707072)",Neisseria,0,69
"(9.924137931034483, 1805.7793103448275)",Neisseria,0,70
"(10.89873417721519, 209.21518987341773)",Veillonella,0,71
"(10.944444444444445, 343.2638888888889)",Veillonella,0,72
"(12.5, 1031.5192307692307)",Neisseria,0,74
"(13.34108527131783, 1050.7364341085272)",Neisseria,0,75
"(14.852713178294573, 1453.7596899224807)",Neisseria,0,77
"(11.333333333333334, 761.3333333333334)",Treponema,0,78
"(14.186440677966102, 1228.635593220339)",Neisseria,0,80
"(14.36, 1537.89)",Neisseria,0,81
"(12.835616438356164, 1662.876712328767)",Neisseria,0,82
"(12.137254901960784, 1855.6274509803923)",Neisseria,0,83
"(12.222222222222221, 1973.3827160493827)",Neisseria,0,84
"(15.09375, 631.6145833333334)",Veillonella,0,85
"(13.833333333333334, 906.6666666666666)",Neisseria,0,86
"(15.080459770114942, 953.6781609195402)",Neisseria,0,87
"(14.878787878787879, 1300.4141414141413)",Neisseria,0,88
"(13.472972972972974, 1412.554054054054)",Neisseria,0,89
"(17.728813559322035, 277.89830508474574)",Neisseria,0,91
"(24.04605263157895, 1023.171052631579)",Neisseria,0,92
"(12.850746268656716, 1279.2089552238806)",Neisseria,0,93
"(16.703389830508474, 1426.7627118644068)",Neisseria,0,94
"(14.82258064516129, 439.16129032258067)",Veillonella,0,95
"(14.821428571428571, 996.0535714285714)",Neisseria,0,96
"(15.234567901234568, 1602.4074074074074)",Neisseria,0,97
"(16.04705882352941, 1785.3882352941177)",Neisseria,0,98
"(17.086021505376344, 306.03225806451616)",Neisseria,0,99
"(16.98936170212766, 420.21276595744683)",Veillonella,0,100
"(15.91044776119403, 1125.865671641791)",Neisseria,0,101
"(21.340425531914892, 1165.6312056737588)",Neisseria,0,102
"(17.226666666666667, 1625.92)",Neisseria,0,103
"(20.61006289308176, 1644.9308176100628)",Neisseria,0,104
"(18.555555555555557, 195.00925925925927)",Neisseria,0,105
"(16.825581395348838, 980.2558139534884)",Neisseria,0,108
"(18.87037037037037, 154.35185185185185)",Neisseria,0,110
"(19.5, 356.7307692307692)",Veillonella,0,111
"(17.7027027027027, 1140.418918918919)",Neisseria,0,113
"(20.03191489361702, 1199.1063829787233)",Neisseria,0,114
"(20.65024630541872, 1492.896551724138)",Neisseria,0,115
"(17.724770642201836, 1886.5229357798164)",Neisseria,0,116
"(20.414285714285715, 374.14285714285717)",Veillonella,0,117
"(19.897196261682243, 578.3457943925233)",Veillonella,0,118
"(26.75, 612.7214285714285)",Veillonella,0,119
"(19.48314606741573, 654.9775280898876)",Veillonella,0,120
"(20.06024096385542, 689.7831325301205)",Pasteurellaceae,0,121
"(24.25, 706.420731707317)",Corynebacterium,0,122
"(22.380368098159508, 749.7055214723927)",Treponema,0,123
"(18.5, 788.0)",Treponema,0,124
"(19.65, 1313.8333333333333)",Neisseria,0,126
"(24.924137931034483, 1368.2413793103449)",Neisseria,0,127
"(19.580246913580247, 1574.8641975308642)",Neisseria,0,128
"(19.021505376344088, 1826.52688172043)",Neisseria,0,129
"(20.662337662337663, 225.5974025974026)",Veillonella,0,130
"(19.873684210526317, 242.26315789473685)",Veillonella,0,131
"(21.725, 597.8625)",Veillonella,0,132
"(21.925531914893618, 673.2765957446809)",Porphyromonas,0,133
