coord,sciname,tile,label
"[2.967741935483871, 9.274193548387096]",Corynebacterium,0,1
"[4.098765432098766, 68.37037037037037]",Selenomonas,0,3
"[2.9295774647887325, 97.87323943661971]",Porphyromonas,0,4
"[2.6923076923076925, 149.17307692307693]",Corynebacterium,0,6
"[4.37962962962963, 238.84259259259258]",TM7,0,9
"[2.107142857142857, 281.26785714285717]",Corynebacterium,0,12
"[2.4166666666666665, 435.1190476190476]",Selenomonas,0,14
"[2.182926829268293, 494.4756097560976]",Prevotella,0,15
"[6.576719576719577, 547.5132275132275]",Fusobacterium,0,16
"[4.555555555555555, 647.5333333333333]",Capnocytophaga,0,18
"[7.228070175438597, 666.6666666666666]",Fusobacterium,0,19
"[4.089285714285714, 730.3928571428571]",TM7,0,21
"[4.630952380952381, 792.3333333333334]",TM7,0,22
"[7.243243243243243, 836.8851351351351]",Lautropia,0,23
"[2.961038961038961, 875.4025974025974]",Corynebacterium,0,24
"[4.403846153846154, 923.6346153846154]",Gemella,0,25
"[2.896551724137931, 950.8965517241379]",Campylobacter,0,26
"[6.08130081300813, 973.0162601626016]",Capnocytophaga,0,27
"[2.6835443037974684, 1113.7848101265822]",TM7,0,29
"[8.58125, 1249.4]",TM7,0,30
"[3.466666666666667, 1339.9666666666667]",Gemella,0,32
"[5.024390243902439, 1361.5121951219512]",Actinomyces,0,33
"[3.15, 1446.9375]",Capnocytophaga,0,34
"[6.416058394160584, 1478.4452554744526]",Capnocytophaga,0,35
"[4.9113924050632916, 1508.7848101265822]",Corynebacterium,0,36
"[3.368, 1561.92]",TM7,0,37
"[2.5344827586206895, 1624.396551724138]",Capnocytophaga,0,39
"[7.0344827586206895, 1639.6637931034484]",TM7,0,40
"[5.6, 1669.3714285714286]",TM7,0,41
"[5.406666666666666, 1699.26]",Corynebacterium,0,42
"[5.421052631578948, 1731.9789473684211]",Capnocytophaga,0,44
"[6.471074380165289, 1748.8760330578511]",Corynebacterium,0,45
"[4.1940298507462686, 1852.910447761194]",TM7,0,46
"[1.962962962962963, 1877.9135802469136]",TM7,0,47
"[5.5, 163.35897435897436]",Rothia,0,50
"[5.739583333333333, 1017.6458333333334]",TM7,0,52
"[6.066666666666666, 306.61333333333334]",Selenomonas,0,54
"[9.456140350877194, 1034.0233918128654]",Capnocytophaga,0,55
"[6.0588235294117645, 1542.4558823529412]",Fusobacterium,0,56
"[6.7254901960784315, 180.85294117647058]",Prevotella,0,58
"[6.985221674876847, 516.7536945812808]",Veillonella,0,59
"[9.320675105485233, 1297.0675105485232]",Fusobacterium,0,60
"[9.895833333333334, 1867.4270833333333]",TM7,0,61
"[13.457627118644067, 720.7542372881356]",TM7,0,62
"[9.835714285714285, 1071.2571428571428]",Leptotrichia,0,63
"[11.029239766081872, 1197.5555555555557]",Fusobacterium,0,64
"[8.415094339622641, 1272.3396226415093]",Campylobacter,0,65
"[9.757142857142858, 339.3142857142857]",Prevotella,0,69
"[11.188235294117646, 570.6]",Fusobacterium,0,70
"[9.557692307692308, 700.7403846153846]",Rothia,0,71
"[9.984375, 1099.203125]",Lautropia,0,72
"[8.573033707865168, 1590.7191011235955]",Capnocytophaga,0,73
"[10.588785046728972, 1655.4859813084113]",Capnocytophaga,0,74
"[10.402597402597403, 481.987012987013]",Rothia,0,75
"[8.163636363636364, 814.2181818181818]",Rothia,0,76
"[10.092105263157896, 856.8157894736842]",Corynebacterium,0,77
